country_code,cluster_no,topic_no,topics
ES,9,3,"['farmaceutico', 'vueltaalcol', 'mascarilla', 'fotografaslatam', 'emprendedor', 'emprendevlc', 'confinamiento', 'artextremadura', 'culturavirtu', 'cultura']"
ES,9,4,"['mallorcahockey', 'granada', 'dato', 'stopbulo', 'huetortajar', 'curso', 'salud', 'covid', 'prevencion', 'informacion']"
ES,9,5,"['futuremask', 'futuretehnolog', 'psyhappen', 'look', 'covidespaa', 'toyphotographi', 'instaplaymobil', 'click', 'playmotoy', 'playmobil']"
ES,9,6,"['galicia', 'covid', 'usamascarilla', 'espaa', 'cleyyus', 'sanxenxo', 'barmetro', 'pontevedra', 'grupogordon', 'inmobiliaria']"
ES,9,7,"['protocolo', 'lliadev', 'molletdelval', 'biguesiriel', 'paretsdelval', 'lliadamunt', 'proteget', 'covid', 'mascarilla', 'caldesdemontbui']"
ES,9,8,"['vivesantalucia', 'vecindario', 'distanciasoci', 'educ', 'mascarilla', 'islascanaria', 'claustrodeig', 'conpartiendo', 'recursosmolon', 'actividad']"
ES,9,9,"['moco', 'sarcopenia', 'terceraedad', 'nutricion', 'health', 'familia', 'covid', 'salud', 'marbella', 'fueramoco']"
FR,0,0,"['gemeno', 'fitnessgirl', 'nouveaut', 'muscul', 'muscl', 'marseil', 'inshap', 'bubbletea', 'fitfrenchi', 'fitboy']"
FR,1,0,"['lyon', 'corsica', 'travel', 'cor', 'blog', 'patrimoin', 'mercipau', 'learn', 'learningfr', 'mercilavi']"
FR,1,1,"['banon', 'adida', 'littlebroth', 'fiert', 'determin', 'adidasorigin', 'lazon', 'sing', 'secour', 'campcrazi']"
FR,1,2,"['comedyclub', 'standupfr', 'pari', 'standupcomedi', 'courseapi', 'mask', 'instarunn', 'parisversail', 'versail', 'polar']"
FR,1,3,"['newsinpictur', 'herm', 'bibliothequ', 'senat', 'opera', 'franc', 'sppeh', 'pari', 'vign', 'harvest']"
FR,1,4,"['renov', 'festiv', 'visapourlimag', 'orlean', 'champselys', 'crepe', 'arcdetriomph', 'europetravel', 'famil', 'louvr']"
FR,1,5,"['afpr', 'evenementiel', 'aspevalley', 'summervib', 'ethiqu', 'lindt', 'maltrait', 'cancer', 'valleedasp', 'covidmarseil']"
FR,1,6,"['moschino', 'model', 'fashion', 'pari', 'soir', 'skitour', 'kstle', 'kastleski', 'cloud', 'mariag']"
FR,1,7,"['renov', 'spring', 'contain', 'improv', 'hous', 'home', 'beauti', 'secour', 'confin', 'summer']"
FR,1,8,"['coronavirus', 'franc', 'marseil', 'instagood', 'enfant', 'judo', 'holiday', 'masquetissu', 'lyon', 'masqu']"
FR,1,9,"['pasteur', 'photosdeclass', 'lifestreet', 'friend', 'maskup', 'lill', 'nissalabella', 'drledann', 'parti', 'gestesbarrir']"
FR,2,0,"['sppeh', 'work', 'isabellekraem', 'benevolesengag', 'lusengag', 'romainfavi', 'charlesgueyt', 'annegentil', 'dailydraw', 'dessindujour']"
FR,2,1,"['cancer', 'orlean', 'solidarit', 'enfantcanc', 'mariag', 'visapourlimag', 'festiv', 'masquetissu', 'illustr', 'soutenezn']"
FR,2,2,"['protectyourself', 'protecttheearth', 'wearamask', 'besafeeveryon', 'bobun', 'couragecovid', 'gestesbarri', 'masqu', 'nouveaudepart', 'levraibobun']"
FR,2,3,"['race', 'cultur', 'legotdesmot', 'actu', 'actualit', 'languefranai', 'deuximevagu', 'amotsamour', 'illustr', 'racingfamili']"
FR,2,4,"['programm', 'basketb', 'vuzair', 'gestesbarri', 'tenet', 'ecran', 'film', 'salledecinema', 'cinemadefr', 'lesherbi']"
FR,2,5,"['soutien', 'musiqu', 'covid', 'trailrun', 'gestesbarrir', 'coronavirus', 'soleil', 'flight', 'vivremieux', 'coach']"
FR,2,6,"['covid', 'wakeup', 'virus', 'stopcovidcovid', 'effaclar', 'larocheposay', 'architect', 'photo', 'coronavirus', 'autumn']"
FR,2,7,"['sneaker', 'pharmaci', 'masqu', 'gestesbarrir', 'enfantcovid', 'antibu', 'lunettesdevu', 'opticienpari', 'couleur', 'ecol']"
FR,2,8,"['pari', 'auto', 'achet', 'vendez', 'agenceauto', 'florencejoubert', 'backtolif', 'coronavrus', 'pandem', 'reeduc']"
FR,2,9,"['picoftheday', 'reportag', 'streetart', 'pellegrin', 'reanim', 'soigant', 'chubordeaux', 'culturefranai', 'franai', 'photodujour']"
FR,3,0,"['peintur', 'stopcovidcovid', 'boutiqueenlign', 'herm', 'beaut', 'veget', 'cosmetiquebio', 'savonneri', 'cosmtiqu', 'savon']"
FR,3,1,"['iledefr', 'hifligt', 'pari', 'toulousemavil', 'maroc', 'buffetsucr', 'mariag', 'toulous', 'franc', 'covid']"
FR,3,2,"['hopsdeauvil', 'masqu', 'protect', 'madeinbordeaux', 'imfin', 'arena', 'lebusdelas', 'ladefensearena', 'laconquet', 'artsplastiqu']"
FR,3,3,"['nurselif', 'keepfight', 'nur', 'mood', 'respect', 'happi', 'mode', 'masqu', 'franc', 'recycl']"
FR,3,4,"['desinfect', 'gestesbarri', 'masquestissus', 'mask', 'fashion', 'auto', 'masqu', 'home', 'masqueslav', 'achet']"
FR,3,5,"['bretagn', 'gestesbarrir', 'warpzonelori', 'coronatim', 'warpzon', 'morbihan', 'selfi', 'coronavirus', 'jagerbomb', 'drike']"
FR,3,6,"['masqu', 'pari', 'caenmavil', 'caen', 'operagarni', 'caennai', 'caenjetaim', 'caenlam', 'caenshop', 'addict']"
FR,3,7,"['madeinfr', 'faitmaison', 'volkswagen', 'golf', 'masqu', 'buffet', 'agenceauto', 'achet', 'vendez', 'auto']"
FR,3,8,"['gastronomi', 'pari', 'michelinguid', 'covid', 'burger', 'entrepreneur', 'orient', 'lumier', 'halal', 'suchi']"
FR,3,9,"['babyshow', 'surpri', 'love', 'veterinari', 'veterinair', 'ootd', 'protect', 'procreat', 'lyon', 'covid']"
FR,4,0,"['buffet', 'buffetdinatoir', 'buffetstyl', 'chic', 'entrepri', 'iledefr', 'mariag', 'parisianstyl', 'seminair', 'traiteurh']"
FR,5,0,"['septembr', 'passion', 'tatooaddict', 'tatoo', 'summer', 'studioattitud', 'staystrong', 'danc', 'positivevib', 'dream']"
FR,6,0,"['beauti', 'confin', 'contain', 'covid', 'home', 'hous', 'improv', 'renov', 'spring', 'summer']"
FR,7,0,"['peugeot', 'agenceauto', 'vendez', 'achet', 'repair', 'diesel', 'vehicul', 'maserati', 'nettoyag', 'tour']"
FR,7,1,"['moteur', 'jant', 'essenc', 'ferrari', 'moto', 'ecolav', 'turbo', 'tour', 'nettoyag', 'porsch']"
FR,8,0,"['maca', 'instamo', 'superfood', 'pertedepoid', 'parisfr', 'mincir', 'bientr', 'intagram', 'forc', 'instafood']"
GB,0,0,"['omega', 'cleandiet', 'immunityboost', 'antioxid', 'londonfoodi', 'friend', 'filter', 'charityev', 'natur', 'devonlif']"
GB,1,0,"['trend', 'leicestersquar', 'deadciti', 'rushhour', 'nobrain', 'covid', 'london', 'interior', 'propertyag', 'look']"
GB,1,1,"['buildingwork', 'tile', 'houseinspo', 'stayhom', 'contractor', 'carpentri', 'roof', 'kitchen', 'plumb', 'bathroom']"
GB,1,2,"['ephraimpeac', 'clean', 'pink', 'covidsecur', 'useitorloseit', 'scarborough', 'scarbado', 'kelvingrov', 'walk', 'park']"
GB,1,3,"['cricket', 'bobwillistrophi', 'sport', 'photographi', 'photooftheday', 'lord', 'alastaircook', 'craigoverton', 'galway', 'judo']"
GB,1,4,"['london', 'mosaicart', 'nationalgalleri', 'pandem', 'architectur', 'photograph', 'rainbow', 'exhibit', 'orchestra', 'theatreinterior']"
GB,1,5,"['sunshin', 'coronapandem', 'haircut', 'safetyfirst', 'hairsalon', 'precaut', 'proud', 'param', 'second', 'firefight']"
GB,1,6,"['medicalclean', 'disinfect', 'gardenparti', 'summer', 'englishgarden', 'canarywharf', 'shoreditch', 'thecheesegrat', 'flujab', 'fluclin']"
GB,1,7,"['lockdown', 'citi', 'citylif', 'marqueehir', 'covid', 'newnorm', 'wanderlust', 'theatr', 'london', 'construct']"
GB,1,8,"['garden', 'lockdown', 'memoriesmad', 'homebar', 'drink', 'golf', 'yourworld', 'lamlash', 'staysaf', 'protect']"
GB,1,9,"['marqueehir', 'adamscak', 'cambridg', 'londonc', 'ruleof', 'covidw', 'intimatew', 'cotswoldw', 'kingscotebarn', 'barnw']"
GB,2,0,"['concert', 'livemus', 'originalmus', 'outdoor', 'schtumm']"
GB,3,0,"['cakesbywalshi', 'cupcak', 'birthday', 'antioxid', 'thaifishcak', 'thaifood', 'takeaway', 'deepclean', 'builder', 'therock']"
GB,3,1,"['studentlif', 'physiotherapi', 'foodi', 'londonfoodi', 'covid', 'tesla', 'familytim', 'netflix', 'endduchenn', 'findacur']"
GB,3,2,"['covid', 'cancersuck', 'hair', 'mask', 'fasion', 'gunpla', 'gcon', 'hairstyl', 'ricohgr', 'swansea']"
GB,3,3,"['rhyl', 'chariti', 'roshhashana', 'picoftheday', 'peopl', 'platter', 'grazingbox', 'etsyfind', 'growyourown', 'sustain']"
GB,3,4,"['afternoontea', 'cambridg', 'shropshirelif', 'takeawayfood', 'allthepink', 'caki', 'matleaveday', 'twir', 'beerorbelli', 'shatter']"
GB,3,5,"['staysaf', 'wendov', 'buckinghamshir', 'shoponlin', 'facecov', 'savetheplanet', 'shoploc', 'forsal', 'supportloc', 'london']"
GB,3,6,"['eyfsidea', 'staysaf', 'openh', 'nurseri', 'lockdown', 'linkinbio', 'london', 'bellfoundri', 'waterless', 'household']"
GB,3,7,"['custommad', 'cycl', 'bike', 'music', 'bicycl', 'kitchen', 'lovelif', 'coronavirus', 'instadaili', 'danc']"
GB,3,8,"['liverpool', 'footbal', 'covidsecur', 'cycl', 'bike', 'airforc', 'custom', 'scarbado', 'scarborough', 'fabric']"
GB,3,9,"['inveruri', 'facemask', 'ootd', 'covid', 'shoploc', 'handmad', 'itsallabouthair', 'coronavirus', 'wearamask', 'williammorri']"
GB,4,0,"['cloth', 'coronavirus', 'lockdown', 'share', 'workfromhom', 'coventri', 'puregym', 'socialdist', 'greatbritain', 'circul']"
GB,4,1,"['covidprotect', 'handsanit', 'keepsaf', 'signwrit', 'immunesupport', 'rickstein', 'sheffield', 'cornwal', 'marxism', 'retail']"
GB,4,2,"['trackandtrac', 'localbusi', 'creation', 'visacampaign', 'shoploc', 'crystalshop', 'local', 'creat', 'copper', 'maskup']"
GB,4,3,"['covid', 'derbyshir', 'facecov', 'safeti', 'coronavirus', 'sowo', 'rona', 'georg', 'woodford', 'georgelan']"
GB,4,4,"['ukgbrunch', 'daytimerav', 'vansignag', 'fullcolor', 'decal', 'vanwrap', 'safe', 'staysaf', 'getcreat', 'newguidlin']"
GB,5,0,"['safetyfirst', 'autumnlight', 'ardspeninsula', 'septemberski', 'extraincom', 'moneymotiv', 'makemoneyonlin', 'makemoney', 'moneytip', 'money']"
GB,5,1,"['nhscovidapp', 'staysaf', 'lutonnew', 'schoolcovid', 'luton', 'ukcfenc', 'kentunion', 'kentsport', 'sportuk', 'fenc']"
GB,5,2,"['spoil', 'life', 'covid', 'staysaf', 'hair', 'lockdown', 'fresher', 'coronavirus', 'polit', 'sefton']"
GB,5,3,"['coronavirus', 'vinyl', 'sign', 'lifeisstreet', 'newcastl', 'thefear', 'streetfind', 'shootermaguk', 'newcastlelif', 'streetmoment']"
GB,5,4,"['staysaf', 'corona', 'covidrespond', 'covid', 'light', 'broadcast', 'behindthescen', 'eastbourn', 'eastsussex', 'sunri']"
GB,5,5,"['safespac', 'metr', 'restaur', 'pandem', 'account', 'manchest', 'chelmsford', 'moulshamstreet', 'thehivecaf', 'oaklandspark']"
GB,5,6,"['ediberyl', 'covid', 'businessupd', 'newlaw', 'seat', 'season', 'sneakpeak', 'deathinparadi', 'tableserv', 'youtub']"
GB,5,7,"['trackandtrac', 'ovatu', 'mind', 'helpus', 'positivevib', 'selflov', 'heal', 'anxieti', 'posit', 'psycholog']"
GB,5,8,"['bridetob', 'weddingday', 'lovemydress', 'urbanw', 'awedlessord', 'bride', 'gaspphotoco', 'boundsgreen', 'antibodi', 'siren']"
GB,5,9,"['employ', 'sunshin', 'plaster', 'merseysid', 'covid', 'furlough', 'sussex', 'crawley', 'westsussex', 'backsoon']"
GB,6,0,"['minaturerailway', 'ferrymeadow', 'justmarri', 'latin', 'ballroom', 'synchron', 'dancigscotland', 'bestfriend', 'myman', 'myfamili']"
GB,6,1,"['sport', 'nonleagu', 'covid', 'footbal', 'follow', 'bhfyp', 'fightcovid', 'futbol', 'suffolkfootb', 'soccer']"
GB,6,2,"['londonmarathon', 'covidbirthday', 'stepson', 'roadtrip', 'happybirthday', 'gymworkout', 'brackleshambay', 'sunset', 'nofilt', 'wobbl']"
GB,6,3,"['gratitud', 'photobomb', 'marathonrunn', 'recoveri', 'cantstopus', 'instarun', 'trailrun', 'fusiongol', 'westham', 'carabaocup']"
GB,6,4,"['lockdown', 'softbal', 'softballlif', 'london', 'lucki', 'claphamcommon', 'jimgrov', 'unitedkingdom', 'coronavirus', 'neighbour']"
GB,6,5,"['groundhop', 'saveourright', 'wedonotcon', 'saveourrightsuk', 'educationisfun', 'abbeycolleg', 'educ', 'quarantin', 'teammeet', 'covidmem']"
GB,6,6,"['cricket', 'tattoo', 'tattoogirl', 'nurseri', 'eyfsidea', 'yorkshired', 'castlebolton', 'aysgarthf', 'staysaf', 'derbyd']"
GB,6,7,"['nowork', 'brixham', 'ship', 'harbor', 'cliff', 'paignton', 'septemb', 'holiday', 'sport', 'covid']"
GB,6,8,"['model', 'salon', 'edelinel', 'fashion', 'happi', 'inclus', 'danc', 'workplac', 'circuittrain', 'feelgood']"
GB,6,9,"['runnergirlud', 'runclub', 'instarunn', 'greenvest', 'irunthisbodi', 'mumwhorun', 'thisgirlcan', 'strongnotskinni', 'morningrun', 'sunnysunday']"
GB,7,0,"['familytim', 'famili', 'summer', 'staycat', 'rockpool', 'restrict', 'perranporth', 'holiday', 'beach', 'cornwal']"
GB,8,0,"['event', 'lovelif', 'second', 'confid', 'ambul', 'proud', 'firefight', 'experi', 'param', 'danc']"
GB,8,1,"['thenandnow', 'nationalgalleri', 'latin', 'ballroom', 'manifest', 'covid', 'cheddar', 'dancigscotland', 'synchron', 'thankyouamazon']"
GB,8,2,"['covidw', 'fashion', 'englishgarden', 'photographi', 'weddingdress', 'weddingday', 'gardenparti', 'photooftheday', 'forestschool', 'summer']"
GB,8,3,"['staysaf', 'stayhealthi', 'ephraimpeac', 'staystrong', 'swimyourswim', 'mask', 'isol', 'hair', 'hairgrowth', 'myspac']"
GB,8,4,"['familytim', 'tesla', 'netflix', 'london', 'personrul', 'gratitud', 'scotland', 'weekendtreat', 'puzzlewood', 'vidadepandemia']"
GB,8,5,"['curfewlif', 'steaknight', 'church', 'flaskandmask', 'youngadult', 'birthday', 'adscapeltd', 'eatouttohelpout', 'felixstow', 'hotel']"
GB,8,6,"['carehom', 'studentlif', 'colour', 'tube', 'physiotherapi', 'covid', 'safeti', 'wearyourmask', 'health', 'arundelcastl']"
GB,8,7,"['bbcqt', 'livemus', 'famili', 'invest', 'polit', 'projectwingman', 'niec', 'stepson', 'covidbirthday', 'happybirthday']"
GB,8,8,"['thegannet', 'glasgowist', 'fade', 'glasgow', 'restaur', 'corona', 'skinfad', 'mask', 'barberlif', 'staysaf']"
GB,8,9,"['bodybuild', 'tattoo', 'account', 'selflov', 'model', 'microblad', 'permanentmakeup', 'eyebrow', 'covd', 'thinninghair']"
GB,9,0,"['derri', 'belfast', 'sunset', 'sidmouth', 'summer', 'summervib', 'friend', 'covidsaf', 'lockdown', 'gunpla']"
GB,9,1,"['covid', 'covidtest', 'visitw', 'dccomic', 'staycat', 'sunset', 'tattoo', 'lockdown', 'bridg', 'commonflu']"
GB,9,2,"['cloud', 'natur', 'blueski', 'landscap', 'london', 'pandem', 'mentalhealth', 'covid', 'naturelov', 'guthealth']"
GB,9,3,"['familytim', 'staysaf', 'dayout', 'cater', 'packag', 'illustr', 'corona', 'carehom', 'gratitud', 'wildswim']"
GB,9,4,"['trackandtrac', 'facevisor', 'facecov', 'covidprotect', 'covidbak', 'qrcode', 'safe', 'weekend', 'staysaf', 'staysafepeopl']"
GB,9,5,"['helpnhshero', 'colour', 'protect', 'staysaf', 'pandem', 'wearamask', 'graphicdesign', 'fabric', 'lamlash', 'yourworld']"
GB,9,6,"['london', 'cancersuck', 'staysaf', 'footsafeuk', 'cleangym', 'preventcovid', 'useyourfoot', 'keepclean', 'nomorebacteria', 'stopthespread']"
GB,9,7,"['trackandtrac', 'strong', 'covid', 'mauritania', 'clean', 'coronavirus', 'campingstov', 'roadtrip', 'bacon', 'happyday']"
GB,9,8,"['cricket', 'sport', 'london', 'photooftheday', 'photographi', 'wearamask', 'bobwillistrophi', 'lord', 'garden', 'smile']"
GB,9,9,"['facemask', 'fittedmask', 'mask', 'besaf', 'dogwalk', 'coastalwalk', 'autumnwalk', 'darkski', 'mistymorn', 'moodygram']"
GH,0,0,"['wearamask', 'protocol', 'staysaf', 'airport', 'xcellenc', 'itsfriday', 'glass', 'wehaveaqueen', 'wemakequeen', 'missghana']"
GH,0,1,"['prayer', 'shattawalenima', 'luxuryinghana', 'bbnaijalockdown', 'perfumesinghana', 'nanaamamcbrown', 'bigbrotherniaja', 'utvshowbiz', 'pulseghana', 'idoghana']"
GH,0,2,"['turkey', 'residenti', 'hous', 'ghanaiansabroad', 'properti', 'ameyawdebrah', 'dubai', 'elect', 'kotoko', 'youtub']"
GH,0,3,"['watermelon', 'orang', 'missworldtim', 'queen', 'happi', 'greenlin', 'juic', 'greeney', 'power', 'orangecounti']"
GH,0,4,"['debunkmyth', 'facemask', 'coronaproject', 'createawar', 'handsanit', 'polar', 'sunni', 'sunglass', 'xcelopticalsu', 'smile']"
GH,1,0,"['love', 'light', 'portraitvi', 'portrait', 'pixel', 'photograph', 'melanin', 'african', 'insta', 'iger']"
GH,2,0,"['portraitvi', 'likeforlik', 'viral', 'highspeedsync', 'random', 'africa', 'villag', 'vintag', 'insta', 'explorepag']"
GH,3,0,"['love', 'light', 'portraitvi', 'portrait', 'pixel', 'photograph', 'melanin', 'african', 'insta', 'iger']"
GH,4,0,"['watermelon', 'naturalhair', 'happi', 'wearamask', 'wehaveaqueen', 'wemakequeen', 'missworld', 'missworldghana', 'savealif', 'bwap']"
GH,4,1,"['covidtravel', 'hospit', 'ticket', 'accra', 'ghana', 'consist', 'akecconsult', 'realtor', 'akecroof', 'beyondthereturn']"
GH,4,2,"['nigeria', 'retouchacademi', 'makeuptutori', 'makeup', 'ghana', 'coronaproject', 'debunkmyth', 'facemask', 'handsanit', 'createawar']"
GH,4,3,"['portraitvi', 'smile', 'iger', 'insta', 'melanin', 'pixel', 'instap', 'light', 'photograph', 'portrait']"
GH,4,4,"['explorepag', 'ghana', 'covid', 'donat', 'support', 'accraghana', 'swipeleft', 'doctor', 'loveghana', 'ambul']"
GH,4,5,"['foodporn', 'sobopin', 'stayhom', 'foodpost', 'sobopineappl', 'gari', 'prayer', 'nigeria', 'ghana', 'makeup']"
GH,4,6,"['agricultur', 'latepost', 'mudhous', 'greenearth', 'quarantin', 'villag', 'palmtr', 'irenekonlan', 'smile', 'portraitvi']"
GH,4,7,"['paif', 'projecthop', 'health', 'chariti', 'photoshoot', 'volunt', 'travel', 'photograph', 'portraitvi', 'smile']"
GH,4,8,"['prayer', 'happychild', 'barbi', 'dayout', 'exploremor', 'explor', 'explorepag', 'anglicanchurch', 'pray', 'anglican']"
GH,4,9,"['balloon', 'melaninpoppin', 'photographi', 'bride', 'wild', 'color', 'shoot', 'weddingdress', 'cinematographi', 'mmphotographi']"
GH,5,0,"['love', 'light', 'portraitvi', 'portrait', 'pixel', 'photograph', 'melanin', 'african', 'insta', 'iger']"
GR,0,0,"['love', 'movi', 'life', 'lifestyl', 'like', 'instadaili', 'model', 'picoftheday', 'photoshoot', 'film']"
GR,1,0,"['instatravel', 'instaphoto', 'instaviaj', 'monastiraki', 'instafoto', 'destino', 'pandema', 'atena', 'viaj', 'turismo']"
GR,1,1,"['corfuisland', 'betough', 'runlikeagirl', 'igrunn', 'bikerun', 'athensoldtown', 'cyclocross', 'swimbikerun', 'trailrun', 'histori']"
GR,1,2,"['dyslexiac', 'dyslexia', 'safeti', 'schoolyear', 'covidrul', 'adhd', 'outfit', 'travelingalon', 'traveltheworld', 'bestoftheday']"
GR,1,3,"['polishgirl', 'travelhol', 'rhode', 'holiday', 'summer', 'bodi', 'bestfriend', 'bodybuild', 'check', 'kulturystka']"
GR,1,4,"['covidrul', 'adhd', 'schoolyear', 'dyslexiac', 'dyslexia', 'safeti', 'photograph', 'photographi', 'zant', 'photo']"
GR,1,5,"['zant', 'zakyntho', 'photo', 'travel', 'photograph', 'photographi', 'summer', 'wanderlust', 'adventur', 'hiddengem']"
GR,1,6,"['stayhom', 'travel', 'zoom', 'quarantinelif', 'chaniacret', 'distancework', 'hella', 'workfromhom', 'beachlif', 'futurahotel']"
GR,1,7,"['summertim', 'gouv', 'bloggerstyl', 'bestoftheday', 'blogger', 'traveltheworld', 'view', 'sunset', 'travelingalon', 'travelblogg']"
GR,1,8,"['parosgreec', 'travel', 'covidgreec', 'acharn', 'dimosacharnon', 'greec', 'cultura', 'mexico', 'experi', 'miami']"
GR,1,9,"['wakacj', 'latotrwaj', 'rodo', 'oldtown', 'grecja', 'rhode', 'beach', 'greec', 'viral', 'holidayvib']"
GR,2,0,"['eyecontact', 'beard', 'goodvib', 'nexttopmodel', 'nobadday', 'quarantinelif', 'pradamen', 'vogu', 'prada', 'beardedmen']"
GR,3,0,"['mask', 'kidsmask', 'pandem', 'masksingreec', 'masksfors', 'masksal', 'artmask', 'design', 'greekmask', 'athen']"
GR,4,0,"['mask', 'childrenmask', 'eleusina', 'covid', 'zentangl', 'corfuisland', 'ertpantou', 'basketb', 'ertsportsl', 'peristeri']"
GR,5,0,"['handmad', 'dreamsmakermk', 'protect', 'mask', 'skgstori', 'zentangl', 'covid', 'cotton', 'coronavirus', 'tripoli']"
GR,5,1,"['autismawar', 'autismgr', 'staysaf', 'stayhealthi', 'cherri', 'sewist', 'isew', 'flintston', 'sewit', 'sewityourself']"
GR,5,2,"['viral', 'instadaili', 'annamnish', 'handicraft', 'igfashion', 'handmadecraft', 'instaphoto', 'babyboy', 'babygirl', 'childhood']"
GR,5,3,"['eleusina', 'childrenmask', 'girl', 'covid', 'mask', 'missingyou', 'greet', 'shop', 'comment', 'covidkind']"
GR,5,4,"['instyl', 'safteyfirst', 'wearamask', 'maska', 'idiokiroagoo', 'idiokirogamo', 'bridegroom', 'agoovaptisi', 'gamo', 'greekproduct']"
GR,5,5,"['handmademask', 'artmask', 'masksingreec', 'masksfors', 'masksal', 'kidsmask', 'greekmask', 'pandem', 'design', 'mask']"
GR,5,6,"['facemask', 'corfu', 'cotton', 'corona', 'europemustact', 'refugeeswelcom', 'leavenonebehind', 'nobord', 'refugeewelcom', 'donat']"
GR,5,7,"['dreamsmakermk', 'handmad', 'protect', 'coronavirus', 'safteyfirst', 'instyl', 'mask', 'kidsmask', 'photooftheday', 'hella']"
GR,5,8,"['lamia', 'kroupa', 'coronavirus', 'covid', 'maskn', 'travel', 'europ', 'human', 'greec', 'traveltheworld']"
GR,5,9,"['resia', 'keratea', 'illustr', 'creativ', 'sketch', 'paint', 'mask', 'nogi', 'zrkaterini', 'jiujitsu']"
GT,0,0,"['photojourn', 'fotoperiodismo', 'migrat', 'guatemala', 'covidguatemala', 'covid', 'banderasblanca', 'ayuda', 'pandemia', 'quedateencasa']"
GT,1,0,"['ayuda', 'banderasblanca', 'covidguatemala', 'photojourn', 'covid', 'coronavirus', 'antiguagu', 'comida', 'granjadonmiguel', 'siemprem']"
GT,1,1,"['banderasblanca', 'ayuda', 'covid', 'lasolidaridad', 'help', 'food', 'nonprofit', 'gracia', 'casadelrio', 'volunt']"
GT,2,0,"['virus', 'vamosgu', 'laiguanaperdida', 'iguan', 'yoga', 'gratitud', 'famili', 'bless', 'thank', 'amorypaz']"
GT,2,1,"['vamosgu', 'tenni', 'covid', 'quarentin', 'somosroxyscak', 'escribellama', 'coronavirus', 'free', 'likeforfollow', 'likeforlik']"
GT,2,2,"['salcaja', 'proteccion', 'seguridad', 'vida', 'amigo', 'jalo', 'guatemala', 'quedateencasa', 'familia', 'sanitizacin']"
GT,2,3,"['guatefit', 'yosoylafabrica', 'momlif', 'guatemala', 'momlov', 'mamar', 'yomequedoencasa', 'covidgt', 'actitud', 'women']"
GT,2,4,"['gordo', 'huehu', 'huehuetenango', 'chiantla', 'photojourn', 'covidguatemala', 'coronavirus', 'paint', 'dispo', 'mascarilla']"
GT,3,0,"['famili', 'fiesta', 'fraijan', 'inflabl', 'proeventosgt', 'quedateencasa']"
GT,4,0,"['disciplina', 'ejercicio', 'entreno', 'futbol', 'nuevanormalidad', 'pasion', 'xinabajul']"
GT,4,1,"['disciplina', 'ejercicio', 'entreno', 'futbol', 'nuevanormalidad', 'pasion', 'xinabajul']"
GT,5,0,"['night', 'amaz', 'travel', 'histori', 'journalist', 'photooftheday', 'work', 'beauti', 'pride', 'trip']"
GT,5,1,"['proeventosgt', 'inflabl', 'famili', 'fiesta', 'quedateencasa', 'teamo', 'fraijan', 'profesion', 'proteget', 'nocovid']"
